Proveedor,Texto breve material,Material,CATEGORIA,CEDIS MOTOS,Centro,SUCURSAL,TIPO DE SUCURSAL,Año,Mes,Día,Suma de Cantidad
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS GDL,1867,MACROPAY TEPIC CENTRO,CELULAR,2026,agosto,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1017,MACROPAY MID ORIENTE,CELULAR,2026,julio,28,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1019,MACROPAY MID CALLE NUEVA,CELULAR,2026,julio,20,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1033,MACROPAY VALLADOLID CALLE 77,CELULAR,2026,agosto,7,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1065,MACROPAY CUN MALL 1,CELULAR,2026,junio,3,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1069,MACROPAY MID EMILIO SEIJO,PLUS,2026,agosto,1,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1074,MACROPAY MID MONTEPIO,CELULAR,2026,junio,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1077,MACROPAY MOTUL CALLE 26,CELULAR,2026,agosto,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1078,MACROPAY OXKUTZCAB CALLE 25,CELULAR,2026,agosto,11,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1079,MACROPAY CUN ARCO NORTE,CELULAR,2026,agosto,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1100,MACROPAY MID MOTOS CALLE 56,MOTOS,2026,agosto,12,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1113,MACROPAY CHAMPOTON CALLE 32,CELULAR,2026,agosto,3,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1622,MACROPAY CUN MULTI VILLAS DEL MAR CINES,CELULAR,2026,agosto,5,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1738,MACROPAY CHT MOTOS OTHON,MOTOS,2026,junio,9,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1748,MACROPAY VALLADOLID MOTOS CALLE 39,MOTOS,2026,junio,12,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1748,MACROPAY VALLADOLID MOTOS CALLE 39,MOTOS,2026,julio,21,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,MOTOS,2026,julio,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1754,MACROPAY CAMPECHE CALLE 53 CATEDRAL,CELULAR,2026,mayo,31,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,junio,6,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,julio,31,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,agosto,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1928,MACROPAY UMAN CENTRO,CELULAR,2026,agosto,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS MID,1934,MACROPAY PROGRESO MOTOS CALLE 27,MOTOS,2026,julio,5,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS SALTILLO,1551,MACROPAY APODACA CITADINA LP11,CELULAR,2026,agosto,10,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,PLUS,2026,agosto,11,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS SAN LUIS,1828,MACROPAY AGUASCALIENTES PLAZA PATRIA,CELULAR,2026,julio,19,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,PLUS,2026,julio,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,PLUS,2026,agosto,8,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1096,MACROPAY MACUSPANA MIGUEL H 317,CELULAR,2026,julio,9,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1099,MACROPAY COMALCALCO SANCHEZ,PLUS,2026,julio,17,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1188,MACROPAY EMILIANO ZAPATA CORREGIDORA,CELULAR,2026,julio,2,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,CELULAR,2026,junio,3,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,CELULAR,2026,junio,29,2
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1218,MACROPAY COMALCALCO REFORMA,CELULAR,2026,agosto,10,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1290,MACROPAY TUX AMBAR L1N-22,CELULAR,2026,agosto,11,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1610,MACROPAY VER LAS CHOAPAS PLAN DE AYALA,CELULAR,2026,agosto,9,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,julio,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,julio,19,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,agosto,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1798,MACROPAY VER SAN ANDRES MOTOS,MOTOS,2026,agosto,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1827,MACROPAY MINATITLAN MIGUEL HID MOTOS,MOTOS,2026,agosto,15,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,PLUS,2026,junio,27,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,PLUS,2026,julio,24,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1868,MACROPAY MATIAS ROMERO MOTOS CENTRO,MOTOS,2026,junio,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1868,MACROPAY MATIAS ROMERO MOTOS CENTRO,MOTOS,2026,julio,11,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,MOTOS,2026,mayo,31,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,MOTOS,2026,julio,19,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,CEDIS TAB PXGL,1901,MACROPAY MACUSPANA MOTOS,MOTOS,2026,julio,3,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,SIN VENTA MOTOS,1222,MACROPAY COATZA SORIANA L9,CELULAR,2026,julio,28,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC CARB, ROJO",109997001,STREET,SIN VENTA MOTOS,1225,MACROPAY VER SORIANA L 1-2,CELULAR,2026,junio,8,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,CEDIS CDMX,1777,MACROPAY ZAACHILA CENTRO,CELULAR,2026,junio,20,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,CEDIS MID,1037,MACROPAY CUN TALLERES,CELULAR,2026,junio,13,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,CEDIS MID,1074,MACROPAY MID MONTEPIO,CELULAR,2026,julio,17,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,CEDIS MID,1079,MACROPAY CUN ARCO NORTE,CELULAR,2026,junio,10,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,junio,7,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,CEDIS MID,1909,MACROPAY PLAYA AV JUAREZ PLUS,PLUS,2026,junio,5,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,CEDIS TAB PXGL,1868,MACROPAY MATIAS ROMERO MOTOS CENTRO,MOTOS,2026,junio,21,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,CEDIS TAB PXGL,1901,MACROPAY MACUSPANA MOTOS,MOTOS,2026,junio,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, CITRUS",109990004,STREET,SIN VENTA MOTOS,1227,MACROPAY EL TEJAR CARRETERA,CELULAR,2026,junio,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS CDMX,1240,MACROPAY TIZAYUCA BULEVAR,CELULAR,2026,junio,28,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS CDMX,1866,MACROPAY ATIZAPAN VILLAS HACIENDA,CELULAR,2026,julio,11,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS CDMX,1881,MACROPAY ORIZABA NORTE 4 ESQ OTE 3,PLUS,2026,junio,20,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,1019,MACROPAY MID CALLE NUEVA,CELULAR,2026,julio,1,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,1045,MACROPAY TICUL CALLE 26,CELULAR,2026,junio,26,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,1738,MACROPAY CHT MOTOS OTHON,MOTOS,2026,julio,7,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,MOTOS,2026,julio,10,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,1754,MACROPAY CAMPECHE CALLE 53 CATEDRAL,CELULAR,2026,julio,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,1806,MACROPAY CUN MALL ISLA,CELULAR,2026,junio,26,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,julio,2,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,julio,26,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS MID,2010,MACROPAY CUN MULTI LAKIN A42,CELULAR,2026,junio,20,1
BAJAJ,"MOTO BAJAJ PULSAR N 125CC, PURPURA",109990003,STREET,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,PLUS,2026,agosto,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS CDMX,1239,MACROPAY ACTOPAN ESCOBEDO,CELULAR,2026,julio,23,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS CDMX,1292,MACROPAY TLAXIACA NIÑOS HEROES,CELULAR,2026,julio,25,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS CDMX,1407,MACROPAY COACALCO COSMOPOL LE125,CELULAR,2026,julio,19,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS CDMX,1481,MACROPAY IXTAPALUCA PLAZA,CELULAR,2026,agosto,8,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS CDMX,1558,MACROPAY CDMX PARQUE JARDIN LB05,CELULAR,2026,agosto,11,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS CDMX,1564,MACROPAY CDMX CHEDRAUI TENAYUCA L6-7,CELULAR,2026,junio,18,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS CDMX,1790,MACROPAY NAUCALPAN ING MILITARES,CELULAR,2026,julio,3,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS GDL,1812,MACROPAY MICH LAZARO CARDENAS CENTRO,PLUS,2026,agosto,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS GDL,1932,MACROPAY COLIMA CENTRO MADERO,MOTOS,2026,agosto,3,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1014,MACROPAY MID MACROPLAZA SUPER,CELULAR,2026,julio,25,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1014,MACROPAY MID MACROPLAZA SUPER,CELULAR,2026,agosto,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1017,MACROPAY MID ORIENTE,CELULAR,2026,julio,26,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1036,MACROPAY CHT HEROES 109,CELULAR,2026,agosto,9,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1047,MACROPAY TEKAX PALACIO,CELULAR,2026,julio,22,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1063,MACROPAY CUN PLAZA HEROES,CELULAR,2026,junio,30,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1100,MACROPAY MID MOTOS CALLE 56,MOTOS,2026,julio,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1102,MACROPAY CHT AMERICAS L67,CELULAR,2026,julio,11,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1738,MACROPAY CHT MOTOS OTHON,MOTOS,2026,junio,20,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1738,MACROPAY CHT MOTOS OTHON,MOTOS,2026,julio,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,MOTOS,2026,julio,27,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1754,MACROPAY CAMPECHE CALLE 53 CATEDRAL,CELULAR,2026,junio,20,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1754,MACROPAY CAMPECHE CALLE 53 CATEDRAL,CELULAR,2026,julio,22,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1810,MACROPAY PLAYA DEL C. AV JUAREZ,CELULAR,2026,julio,24,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,junio,21,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,julio,29,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1907,MACROPAY IZAMAL MOTOS,MOTOS,2026,julio,19,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1909,MACROPAY PLAYA AV JUAREZ PLUS,PLUS,2026,julio,31,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,1934,MACROPAY PROGRESO MOTOS CALLE 27,MOTOS,2026,junio,23,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS MID,3003,MACROPAY PLAYA DEL C. AMERICAS L23,CELULAR,2026,julio,17,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS SAN LUIS,1530,MACROPAY IRAPUATO FRAGARIA LB05,CELULAR,2026,agosto,6,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS SAN LUIS,1892,MACROPAY CELAYA PARQUE LB16,CELULAR,2026,agosto,1,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1094,MACROPAY MACUSPANA MIGUEL H 332,CELULAR,2026,julio,9,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1146,MACROPAY JUCHITAN 16 DE SEPTIEMBRE,PLUS,2026,agosto,11,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,CELULAR,2026,junio,24,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,PLUS,2026,julio,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1796,MACROPAY COATZACOALCOS JUAREZ MOTOS,MOTOS,2026,agosto,1,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1811,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,MOTOS,2026,julio,1,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1811,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,MOTOS,2026,julio,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1819,MACROPAY PARAISO CENTRO,PLUS,2026,junio,25,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1827,MACROPAY MINATITLAN MIGUEL HID MOTOS,MOTOS,2026,julio,17,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,PLUS,2026,agosto,7,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,MOTOS,2026,junio,26,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, AZUL",109969004,STREET,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,MOTOS,2026,agosto,2,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS CDMX,1137,MACROPAY TEHUACAN AGUSTIN,CELULAR,2026,julio,19,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS CDMX,1201,MACROPAY ZACATELCO INDEPENDENCIA,CELULAR,2026,agosto,4,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS CDMX,1233,MACROPAY HUEJOTZINGO CARLOS B ZETINA,CELULAR,2026,julio,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS CDMX,1257,MACROPAY IXMIQUILPAN PLAZA LNL29,CELULAR,2026,julio,26,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS CDMX,1301,MACROPAY CHIMALHUACAN PLAZA L48,PLUS,2026,julio,18,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS CDMX,1555,MACROPAY IZUCAR PLAZA L6,CELULAR,2026,agosto,5,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,PLUS,2026,agosto,12,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS CDMX,1769,MACROPAY HUAMANTLA MORELOS PTE,PLUS,2026,julio,13,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,1021,MACROPAY MID SENDERO SUPER,CELULAR,2026,julio,23,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,1036,MACROPAY CHT HEROES 109,CELULAR,2026,julio,18,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,1100,MACROPAY MID MOTOS CALLE 56,MOTOS,2026,julio,18,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,MOTOS,2026,julio,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,PLUS,2026,julio,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,1907,MACROPAY IZAMAL MOTOS,MOTOS,2026,julio,28,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,1909,MACROPAY PLAYA AV JUAREZ PLUS,PLUS,2026,julio,13,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,1934,MACROPAY PROGRESO MOTOS CALLE 27,MOTOS,2026,julio,20,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS MID,2012,MACROPAY CUN MULTIPLAZA PLAZA B3,CELULAR,2026,julio,19,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1099,MACROPAY COMALCALCO SANCHEZ,PLUS,2026,julio,25,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1144,MACROPAY JUCHITAN VALENTIN C,CELULAR,2026,agosto,5,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,CELULAR,2026,agosto,1,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1743,MACROPAY CARDENAS CENTRAL,CELULAR,2026,agosto,7,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1796,MACROPAY COATZACOALCOS JUAREZ MOTOS,MOTOS,2026,julio,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1819,MACROPAY PARAISO CENTRO,PLUS,2026,julio,22,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1827,MACROPAY MINATITLAN MIGUEL HID MOTOS,MOTOS,2026,julio,16,2
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,PLUS,2026,julio,13,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1868,MACROPAY MATIAS ROMERO MOTOS CENTRO,MOTOS,2026,julio,30,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, NEGRO",109969001,STREET,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,MOTOS,2026,julio,16,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, PERLA",109969003,STREET,CEDIS CDMX,1128,MACROPAY OCOTLAN  ALDANA,CELULAR,2026,julio,14,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, PERLA",109969003,STREET,CEDIS CDMX,1159,MACROPAY TEXMELUCAN GRAN PLAZA L9,CELULAR,2026,junio,7,1
BAJAJ,"MOTO BAJAJ PULSAR N 160CC, PERLA",109969003,STREET,CEDIS CDMX,1162,MACROPAY CORDOBA PLAZA CRYSTAL,CELULAR,2026,julio,2,1
