Proveedor,Texto breve material,Material,CEDIS MOTOS,Centro,SUCURSAL,Año,Mes,Día,Suma de Cantidad
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,mayo,10,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,julio,31,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,febrero,19,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,mayo,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,junio,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,julio,6,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SALTILLO,1924,MACROPAY STA CATARINA SENDERO LC08,2026,enero,12,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,marzo,29,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1415,MACROPAY SALAMANCA PLAZA VIA ALTA L1018A,2026,mayo,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1415,MACROPAY SALAMANCA PLAZA VIA ALTA L1018A,2026,mayo,21,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1415,MACROPAY SALAMANCA PLAZA VIA ALTA L1018A,2026,julio,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1416,MACROPAY IRAPUATO CIBELES L100,2026,marzo,6,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1522,MACROPAY SLP HIDALGO,2026,febrero,9,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1530,MACROPAY IRAPUATO FRAGARIA LB05,2026,marzo,28,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1530,MACROPAY IRAPUATO FRAGARIA LB05,2026,abril,16,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1530,MACROPAY IRAPUATO FRAGARIA LB05,2026,mayo,29,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1530,MACROPAY IRAPUATO FRAGARIA LB05,2026,junio,27,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1530,MACROPAY IRAPUATO FRAGARIA LB05,2026,julio,17,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1538,MACROPAY SLP EL DORADO LULC12C5,2026,febrero,27,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1753,MACROPAY TAMPICO CENTRO ADUANA,2026,marzo,20,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1753,MACROPAY TAMPICO CENTRO ADUANA,2026,julio,5,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1759,MACROPAY SLP RIO VERDE CENTRO,2026,marzo,18,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1759,MACROPAY SLP RIO VERDE CENTRO,2026,junio,6,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1759,MACROPAY SLP RIO VERDE CENTRO,2026,junio,10,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1784,MACROPAY SAN LUIS DE LA PAZ RAYON,2026,abril,19,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,febrero,24,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,marzo,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,mayo,18,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1788,MACROPAY SLP CENTRO PIPILA,2026,mayo,24,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1822,MACROPAY SAN FCO DEL RINCON GALERIAS,2026,marzo,5,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1828,MACROPAY AGUASCALIENTES PLAZA PATRIA,2026,mayo,27,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,enero,22,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1841,MACROPAY SLP CENTRO REFORMA,2026,febrero,21,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1855,MACROPAY SAN LUIS DE LA PAZ CENTRO,2026,julio,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,enero,24,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,febrero,16,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,marzo,20,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,abril,9,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,mayo,9,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,mayo,18,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,mayo,31,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,junio,11,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,julio,6,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,julio,27,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,marzo,2,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,marzo,26,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,abril,23,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,mayo,31,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,junio,20,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,julio,17,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1888,CD MANTE CENTRO,2026,febrero,14,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1888,CD MANTE CENTRO,2026,febrero,15,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,febrero,19,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,junio,7,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,julio,12,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,agosto,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1064,MACROPAY CD DEL CARMEN ZENTRALIA,2026,abril,6,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1082,MACROPAY VILLAFLORES FARMACIA,2026,abril,9,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1082,MACROPAY VILLAFLORES FARMACIA,2026,junio,2,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1089,MACROPAY CARDENAS BANCO,2026,marzo,6,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1089,MACROPAY CARDENAS BANCO,2026,abril,30,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1089,MACROPAY CARDENAS BANCO,2026,mayo,8,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1094,MACROPAY MACUSPANA MIGUEL H 332,2026,mayo,30,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1094,MACROPAY MACUSPANA MIGUEL H 332,2026,agosto,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1096,MACROPAY MACUSPANA MIGUEL H 317,2026,junio,13,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1099,MACROPAY COMALCALCO SANCHEZ,2026,marzo,13,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1099,MACROPAY COMALCALCO SANCHEZ,2026,abril,9,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1099,MACROPAY COMALCALCO SANCHEZ,2026,agosto,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1099,MACROPAY COMALCALCO SANCHEZ,2026,agosto,2,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1107,MACROPAY CINTALAPA 1A NORTE,2026,febrero,27,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1109,MACROPAY TAPACHULA AV NORTE,2026,julio,25,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1114,MACROPAY PARAISO OCAMPO,2026,junio,18,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1114,MACROPAY PARAISO OCAMPO,2026,julio,26,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1117,MACROPAY FRONTERA JUAREZ,2026,abril,2,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1126,MACROPAY JALPA JOSE MARIA,2026,marzo,8,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1127,MACROPAY VILLA MADERO 939,2026,enero,30,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1127,MACROPAY VILLA MADERO 939,2026,junio,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1157,MACROPAY VILLA PINO SUAREZ,2026,enero,9,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1157,MACROPAY VILLA PINO SUAREZ,2026,mayo,2,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1167,MACROPAY VILLA LERDO DE TEJADA,2026,enero,23,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1167,MACROPAY VILLA LERDO DE TEJADA,2026,febrero,7,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1167,MACROPAY VILLA LERDO DE TEJADA,2026,abril,11,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1177,MACROPAY TUX CALLE SEGUNDA,2026,marzo,22,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1182,MACROPAY PIJIJIAPAN SEGUNDA NTE,2026,enero,28,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1182,MACROPAY PIJIJIAPAN SEGUNDA NTE,2026,abril,2,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1182,MACROPAY PIJIJIAPAN SEGUNDA NTE,2026,mayo,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1183,MACROPAY ESCUINTLA SERVIPLAZA L5,2026,mayo,9,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1184,MACROPAY HUIXTLA ZARAGOZA,2026,mayo,17,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1184,MACROPAY HUIXTLA ZARAGOZA,2026,julio,31,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1187,MACROPAY ARRIAGA CENTRAL SUR,2026,junio,21,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1187,MACROPAY ARRIAGA CENTRAL SUR,2026,julio,29,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1209,MACROPAY ANGEL R LIBERTAD,2026,julio,18,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,2026,enero,31,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,2026,abril,10,2
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,2026,mayo,14,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,2026,junio,16,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,2026,junio,23,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1211,MACROPAY COMALCALCO CHEDRAUI L 2,2026,julio,24,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1214,MACROPAY ACAYUACAN LA PALMA L 19A,2026,abril,11,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1218,MACROPAY COMALCALCO REFORMA,2026,enero,31,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1218,MACROPAY COMALCALCO REFORMA,2026,marzo,13,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1218,MACROPAY COMALCALCO REFORMA,2026,marzo,27,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1218,MACROPAY COMALCALCO REFORMA,2026,mayo,28,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1218,MACROPAY COMALCALCO REFORMA,2026,junio,15,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1218,MACROPAY COMALCALCO REFORMA,2026,julio,3,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1249,MACROPAY VILLA AV FRANCISCO,2026,enero,30,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1249,MACROPAY VILLA AV FRANCISCO,2026,julio,16,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1263,MACROPAY MATIAS ROMERO 16 SEPT,2026,enero,2,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1281,MACROPAY HUIMANGUILLO AV ESCOBAR,2026,enero,6,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1281,MACROPAY HUIMANGUILLO AV ESCOBAR,2026,enero,27,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1281,MACROPAY HUIMANGUILLO AV ESCOBAR,2026,mayo,9,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1281,MACROPAY HUIMANGUILLO AV ESCOBAR,2026,julio,31,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1428,MACROPAY CHEDRAUI MACUSPANA L6,2026,febrero,28,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1428,MACROPAY CHEDRAUI MACUSPANA L6,2026,marzo,16,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1580,MACROPAY CHI TONALA AV HIDALGO,2026,mayo,19,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1580,MACROPAY CHI TONALA AV HIDALGO,2026,junio,11,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1610,MACROPAY VER LAS CHOAPAS PLAN DE AYALA,2026,febrero,1,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1613,MACROPAY TUXTLA TERAN 2 ORIENTE,2026,febrero,12,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1644,MACROPAY TUXTEPEC 20 DE NOV MERCADO,2026,julio,4,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1699,MACROPAY HUIMANGUILLO BENITO JUAREZ,2026,febrero,26,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1699,MACROPAY HUIMANGUILLO BENITO JUAREZ,2026,mayo,29,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1699,MACROPAY HUIMANGUILLO BENITO JUAREZ,2026,junio,15,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1743,MACROPAY CARDENAS CENTRAL,2026,febrero,6,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,enero,17,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,febrero,11,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,febrero,19,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,marzo,8,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,abril,3,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,abril,26,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,mayo,30,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,junio,3,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,julio,7,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1768,MACROPAY VILLA LERDO DE TEJADA 2 316,2026,marzo,23,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1771,MACROPAY TIERRA BLANCA CENTRO,2026,mayo,13,1
MOTO ROAD,"MOTO CARABELA HUNTER 125CC, ROJO",108669001,CEDIS TAB PXGL,1791,MACROPAY CHI REFORMA CENTRO,2026,junio,5,1
