Proveedor,Texto breve material,CEDIS MOTOS,SUCURSAL,Centro,Almacén,IMEI/SERIE,Suma de Libre utilización,Suma de Valor libre util.,Suma de Bloqueado,Suma de Valor stock bloq.,Suma de Inspecc.de calidad,Suma de Valor en insp.cal.
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY COATZACOALCOS JUAREZ MOTOS,1796,10,3SAAF1GA1T1001310,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY COMALCALCO REFORMA,1218,10,LGVSNPC08TZ202014,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY FORUM COATZACOALCOS ,3004,10,3SAAF1GA1T1001307,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY HUIXTLA ZARAGOZA,1184,10,3SAAF1GA6T1001206,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY JUAN RODRIGUEZ VER CENTRO,1860,10,3SAAF1GA9T1001183,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY MACUSPANA MOTOS,1901,10,3SAAF1GA5T1001195,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY MINATITLAN MIGUEL HID MOTOS,1827,10,3SAAF1GA9T1001085,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY PALENQUE 2ND PONIENTE,1170,10,LGVSNPC04TZ202141,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY TAPACHULA AV NORTE,1109,10,LGVSNPC06TZ202013,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY TUX AMBAR L1N-22,1290,10,3SAAF1GA3T1001390,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY TUX CALLE SEGUNDA,1177,10,LGVSNPC05TZ202021,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY TUX MOTOS NOVENA SUR,1875,10,LGVSNPC09TZ202085,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY TUXTEPEC 20 DE NOV,1134,10,LGVSNPC06TZ202044,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY VER SAN ANDRES MOTOS,1798,10,3SAAF1GA9T1001233,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY VER SAN ANDRES MOTOS,1798,10,LGVSNPC05TZ202018,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,3SAAF1GA4T1001382,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,3SAAF1GA6T1001450,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,3SAAF1GAXT1001161,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",CEDIS TAB PXGL,MACROPAY VILLA LERDO DE TEJADA,1167,10,3SAAF1GA8T1001255,1,$25699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",PROVEEDOR,ENSENADA CENTRO GASTELUM,1949,10,3SAAF1GA2V1001609,1,$26179.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",PROVEEDOR,MACROPAY MISION SOLER TIJUANA,1824,10,3SAAF1GA3V1001621,1,$26179.00,0,$0,0,0
BODESA,"MOTO BDS HAWK 250CC, AZUL",PROVEEDOR,MACROPAY MISION SOLER TIJUANA,1824,10,3SAAF1GA8V1001825,1,$26179.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CDMX,MACROPAY ACTOPAN ESCOBEDO,1239,10,R66HYN1A9T1000742,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CDMX,MACROPAY JOJUTLA CENTRO,1854,10,R66HYN1A5T1000737,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CDMX,MACROPAY JOJUTLA CENTRO,1854,10,R66HYN1A7T1000738,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CDMX,MACROPAY TECAMAC PLAZA BELLA L E5,1793,10,R66HYN1A8T1000876,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CDMX,MACROPAY TEHUACAN 5 SUR,1138,10,R66HYN1A3T1000879,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CDMX,MACROPAY TEPEAPULCO AV MORELOS,1284,10,R66HYN1A6T1001038,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CDMX,MACROPAY ZUMPANGO FEDERICO GOMEZ,1475,10,R66DYN1A4T1000176,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CDMX,TECPAN DE GALEANA CENTRO,1929,10,R66HYN1A6T1001041,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CULIACAN,MACROPAY MAZATLAN PLAZA ACAYA L7E,1826,10,R66HYN1A6S1000423,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS CULIACAN,MACROPAY MAZATLAN PLAZA ACAYA L7E,1826,10,R66HYN1AXS1000411,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS GDL,MACROPAY GDL MOTOS PASEO ALCALDE,1919,10,R66HYN1A7T1000464,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS TAB PXGL,MACROPAY MACUSPANA MOTOS,1901,10,R66HYN1A5T1000933,1,$39699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, AZUL",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,R66HYN1A1T1000847,1,$39699.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, VERDE",CEDIS CULIACAN,MACROPAY GUAYMAS CENTRO 112,1882,10,R66HYN1A8T1000683,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, VERDE",CEDIS GDL,MACROPAY APATZINGAN CENTRO ANDRADE,1832,10,R66HYN1A8T1000716,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, VERDE",CEDIS GDL,MACROPAY COLIMA CENTRO MADERO,1932,10,R66HYN1A3S1000346,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, VERDE",CEDIS SALTILLO,MACROPAY TORREON CENTRO,1772,10,R66HYN1A8T1000702,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS HAWK GT 250CC, VERDE",CEDIS TAB PXGL,MACROPAY COATZACOALCOS JUAREZ MOTOS,1796,10,R66HYN1A9T1000675,1,$39699.00,0,$0,0,0
BODESA,"MOTO BDS JAMBO 200CC, GRIS",CEDIS MID,MACROPAY CUN CHEDRAUI MUNDO MAYA,1877,10,L85BY4FM4S1011842,1,$38999.00,0,$0,0,0
BODESA,"MOTO BDS JAMBO 220CC, ARENA",PROVEEDOR,ENSENADA CENTRO GASTELUM,1949,10,L9NYCMDA1T1002117,1,$38179.00,0,$0,0,0
BODESA,"MOTO BDS JAMBO 220CC, ARENA",PROVEEDOR,MACROPAY MISION SOLER TIJUANA,1824,10,L9NYCMDAXT1002116,1,$38179.00,0,$0,0,0
BODESA,"MOTO BDS JAMBO 300CC, GRIS",CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,H0JAJGB06T0002035,1,$57999.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS CDMX,MACROPAY ACAPULCO PATIO L08C,1926,10,3SAAC1GC3T1000573,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS CDMX,MACROPAY CUAU SORIANA TEPALCAPA L1,1533,10,LY4YJCKAXTK003216,1,$22530.46,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS CDMX,MACROPAY JIUTEPEC CUAUHNAHUAC,1869,10,LY4YJCKA6TK002080,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS CDMX,MACROPAY JIUTEPEC CUAUHNAHUAC,1869,10,LY4YJCKA7TK900235,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS CDMX,MACROPAY TENANCINGO CENTRO,1815,10,LY4YJCKA7TK003271,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS CDMX,MACROPAY XOCHIMILCO,1697,10,3SAAC1GC4T1000498,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS CULIACAN,CEDIS CULIACAN,28,140,LY4YJCKA3TK002974,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS MID,MACROPAY CUN CHEDRAUI MUNDO MAYA,1877,10,LY4YJCKA4TK000523,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS MID,MACROPAY ESCARCEGA J SIERRA MOTOS,1797,10,LY4YJCKA1TK002262,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS MID,MACROPAY KANASIN CALLE 21,1454,10,LY4YJCKA1TK000513,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS SALTILLO,MACROPAY SALTILLO SENDERO SUR LE7-9,1923,10,LY4YJCKAXTK002101,1,$21999.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS SALTILLO,MACROPAY TORREON CENTRO,1772,10,LY4YJCKA8TK002887,1,$21999.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS TAB PXGL,MACROPAY MACUSPANA MIGUEL H 317,1096,10,LY4YJCKA7TK000533,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS TAB PXGL,MACROPAY TUX 5 SUR ORIENTE,1939,10,LY4YJCKA4TK002983,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",CEDIS TAB PXGL,MACROPAY TUX MOTOS NOVENA SUR,1875,10,LY4YJCKA8TK003005,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, AZUL",PROVEEDOR,MACROPAY MISION SOLER TIJUANA,1824,10,LY4YJCKA1TK900246,1,$22679.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,IGUALA PLUS CENTRO,1940,10,LY4YJCKA7TK900784,1,$21629.65,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY ATLIXCO MOTOS 3 SUR,1847,10,LY4YJCKA3TK004045,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY CDMX PLAZA EXHIBIMEX L16,1403,10,LY4YJCKA9TK900804,1,$21629.65,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY CIUDAD CARDEL CENTRO,1906,10,LY4YJCKA1TK003542,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY LERMA SORIANA CENTRO L10,1823,10,LY4YJCKA6TK002161,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY LOS REYES CENTRO TEPOZAN LC24,1783,10,LY4YJCKA8TK003702,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY PACHUCA ZARAGOZA 100-B,1453,10,LY4YJCKA6TK004668,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY PLAZA COACALCO CHEDRAUI L1,1611,10,LY4YJCKA9TK004681,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY PUE REFORMA,1245,10,LY4YJCKA9TK900866,1,$21629.65,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY PUEBLA LIBRES CENTRO,1801,10,LY4YJCKA7TK004713,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,MACROPAY TULA 5 DE MAYO,1283,10,LY4YJCKA4TK004653,1,$21682.37,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS CDMX,TECPAN DE GALEANA CENTRO,1929,10,LY4YJCKA1TK004819,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS MID,MACROPAY CHT MOTOS OTHON,1738,10,LY4YJCKA5TK900833,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS MID,MACROPAY CUN CHEDRAUI MUNDO MAYA,1877,10,LY4YJCKA0TK900870,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS MID,MACROPAY CUN PLAZA HEROES MOTOS,1752,10,LY4YJCKA6TK900890,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS MID,MACROPAY MID MOTOS CALLE 56,1100,10,LY4YJCKA4TK000750,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS MID,MACROPAY PLAYA AV JUAREZ PLUS,1909,10,LY4YJCKA2TK900806,1,$23275.72,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS SALTILLO,CEDIS SALTILLO,29,140,LY4YJCKA8TK003716,1,$21999.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS SALTILLO,MACROPAY MATAMOROS PATIO L25C,1927,10,LY4YJCKA1TK003704,1,$21999.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS SALTILLO,MACROPAY REYNOSA SORIANA RIBEREÑA,1588,10,LY4YJCKA2TK003582,1,$21999.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS SALTILLO,MACROPAY SAN PEDRO COAHUILA CENTRO,1859,10,LY4YJCKA6TK003990,1,$21999.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS SALTILLO,MACROPAY TORREON CENTRO,1772,10,LY4YJCKA1TK002553,1,$21999.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS SAN LUIS,CD MANTE CENTRO,1888,10,LY4YJCKA3TK000805,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS SAN LUIS,MACROPAY SAN LUIS DE LA PAZ CENTRO,1855,10,LY4YJCKA1TK000771,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS TAB PXGL,MACROPAY COATZACOALCOS JUAREZ MOTOS,1796,10,LY4YJCKA7TK000760,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS TAB PXGL,MACROPAY COATZACOALCOS JUAREZ MOTOS,1796,10,LY4YJCKA9TK004826,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS TAB PXGL,MACROPAY HUIMANGUILLO BENITO JUAREZ,1699,10,LY4YJCKA3TK001193,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS TAB PXGL,MACROPAY HUIMANGUILLO BENITO JUAREZ,1699,10,LY4YJCKAXTK003796,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS TAB PXGL,MACROPAY MINATITLAN MIGUEL HID MOTOS,1827,10,LY4YJCKA7TK003545,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS TAB PXGL,MACROPAY PARAISO OCAMPO,1114,10,LY4YJCKA9TK003739,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS TAB PXGL,MACROPAY TUXTLA TERAN 2 ORIENTE,1613,10,LY4YJCKA7TK003609,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",CEDIS TAB PXGL,MACROPAY TUXTLA TERAN 2 ORIENTE,1613,10,LY4YJCKA8TK004851,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, GRIS",PROVEEDOR,MACROPAY MISION SOLER TIJUANA,1824,10,LY4YJCKA0TK900805,1,$22679.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY ATLIXCO MORALEDA,1275,10,LY4YJCKA9TK001750,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY CDMX PLAZA EXHIBIMEX L16,1403,10,LY4YJCKA9TK001733,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY CHIMALHUACAN PLAZA L48,1301,10,LY4YJCKA3TK900149,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY CUAUTLA CHEDRAUI CENTRO,1910,10,LY4YJCKA9TK900186,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY ECATEPEC PATIO L2,1711,10,LY4YJCKAXTK900147,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY EZEQUIEL MONTES CENTRO,1903,10,LY4YJCKA2TK900207,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY HUAJUAPAN NUYOO,1140,10,LY4YJCKA7TK004940,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY LERMA SORIANA CENTRO L10,1823,10,LY4YJCKA8TK900194,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY TEHUACAN 1 SUR,1136,10,LY4YJCKA6TK000698,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY TUXPAN CENTRO JUAREZ,1831,10,LY4YJCKA8TK004946,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY TUXPAN MERCADO,1261,10,LY4YJCKA5TK004984,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,MACROPAY ZIMATLAN CENTRO,1846,10,LY4YJCKA8TK900132,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CDMX,PUEBLA 18 PONIENTE,1895,10,LY4YJCKA2TK900174,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS CULIACAN,MACROPAY CD OBREGON CENTRO,1891,10,LY4YJCKA0TK001703,1,$21532.34,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS GDL,MACROPAY COLIMA CENTRO MADERO,1932,10,LY4YJCKA1TK900148,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS MID,MACROPAY CHT MOTOS OTHON,1738,10,LY4YJCKAXTK900214,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS MID,MACROPAY CUN PLAZA HEROES MOTOS,1752,10,LY4YJCKA2TK001735,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS SAN LUIS,MACROPAY AGUASCALIENTES V ASUNCION,1857,10,LY4YJCKA2TK004991,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS SAN LUIS,MACROPAY CENTRO HNOS ALDAMA,1817,10,LY4YJCKA7TK001696,1,$21532.33,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS TAB PXGL,MACROPAY PALENQUE BENITO JUAREZ,1737,10,LY4YJCKA7TK000936,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS TAB PXGL,MACROPAY TAPACHULA CENTRAL NORTE,1631,10,LY4YJCKA2TK001766,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS TAB PXGL,MACROPAY TUX 7MA SUR PONIENTE,1097,10,LY4YJCKA7TK001763,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS TAB PXGL,MACROPAY TUX MOTOS NOVENA SUR,1875,10,LY4YJCKA6TK004234,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",CEDIS TAB PXGL,MACROPAY TUX NOVENA SUR,1323,10,LY4YJCKA7TK004209,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, NEGRO",PROVEEDOR,ENSENADA CENTRO GASTELUM,1949,10,LY4YJCKA9TK004177,1,$22679.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY CHALCO SORIANA GALERIAS,1935,10,LY4YJCKA8TK004428,1,$21705.30,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY CHIGNAHUAPAN PLAZA ENSENADA,1839,10,LY4YJCKA2TK001329,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY CUAU CHEDRAUI LAGO DE GPE L03,1474,10,LY4YJCKA5TK004466,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY EL PUEBLITO CITADINA L30,1480,10,LY4YJCKAXTK001014,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY JIUTEPEC CHEDRAUI L-29,1583,10,LY4YJCKA4TK004524,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY JIUTEPEC MEGA SORIANA L07,1594,10,LY4YJCKA3TK004336,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY JOJUTLA CENTRO,1854,10,LY4YJCKA5TK004578,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY MEXICALTZINGO NARCISO MENDOZA,1787,10,LY4YJCKA4TK004376,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY PACHUCA ZARAGOZA 100-B,1453,10,LY4YJCKA5TK004483,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY VER PASO DEL MACHO MADERO L5,1708,10,LY4YJCKA5TK004547,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CDMX,MACROPAY VERACRUZ AV MATAMOROS NORTE,1721,10,LY4YJCKA9TK001344,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CULIACAN,CEDIS CULIACAN,28,140,LY4YJCKA8TK004400,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS CULIACAN,MACROPAY GUAYMAS CENTRO 112,1882,10,LY4YJCKA9TK004454,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,LY4YJCKA6TK004332,1,$21569.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS MID,MACROPAY VALLADOLID MOTOS CALLE 39,1748,10,LY4YJCKA1TK001001,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS SAN LUIS,MACROPAY CENTRO HNOS ALDAMA,1817,10,LY4YJCKA7TK001326,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS SAN LUIS,MACROPAY SAN LUIS DE LA PAZ CENTRO,1855,10,LY4YJCKA7TK004534,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS SAN LUIS,MACROPAY SLP CENTRO PIPILA,1788,10,LY4YJCKAXTK004348,1,$21499.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS TAB PXGL,MACROPAY ESCUINTLA SERVIPLAZA L5,1183,10,LY4YJCKA8TK004509,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",CEDIS TAB PXGL,MACROPAY MINATITLAN MIGUEL HID MOTOS,1827,10,LY4YJCKA1TK004738,1,$22199.00,0,$0,0,0
BODESA,"MOTO BDS MAGMA 150CC, ROJO",PROVEEDOR,ENSENADA CENTRO GASTELUM,1949,10,LY4YJCKA4TK901262,1,$22679.00,0,$0,0,0
BODESA,"MOTO BDS RHINO 200CC, AZUL",CEDIS CDMX,CE. LOG. PXGL,21,140,L9NYCDLB0V1000937,1,$28999.00,0,$0,0,0
BODESA,"MOTO BDS RHINO 200CC, AZUL",CEDIS CDMX,MACROPAY CDMX VIA MIXHUCA L4,1315,10,L9NYCDLBXT1001610,1,$28999.00,0,$0,0,0
BODESA,"MOTO BDS RHINO 200CC, AZUL",CEDIS CDMX,MACROPAY EZEQUIEL MONTES CENTRO,1903,10,L9NYCDLB7T1000317,1,$28999.00,0,$0,0,0
